-51.0000E-6	-1.53211E-12	48.7793E-3	-7.77753E-3	-3.17940E-12	33.1448E-3	-15.2097E-3	-622.982E-15	60.3540E-3	3.37407E-3	-793.947E-15	52.8391E-3	-11.4970E-3	-799.160E-15	100.024E-3	6.39856E-3	-824.010E-15	136.577E-3	7.77133E-3	-630.574E-15	82.2353E-3	12.0238E-3	-942.895E-15	81.2600E-3	-599.438E-6
-54.0000E-6	-1.01476E-12	44.5201E-3	-6.22744E-3	-1.37274E-12	46.7405E-3	-30.8291E-3	-843.900E-15	29.1464E-3	6.76632E-3	-827.654E-15	57.6733E-3	5.38052E-3	-2.06555E-12	65.1467E-3	931.953E-6	-4.70229E-12	62.2275E-3	12.5959E-3	-446.097E-15	85.1640E-3	10.1440E-3	-1.04827E-12	48.0487E-3	-19.9441E-3
-57.0000E-6	-2.22032E-12	44.6315E-3	84.6067E-6	-4.13550E-12	53.4089E-3	-6.35851E-3	-1.50832E-12	30.4774E-3	1.34936E-3	-1.01714E-12	50.0082E-3	5.26297E-3	-1.87257E-12	46.4062E-3	-15.6722E-3	-1.05358E-12	32.2325E-3	-6.67091E-3	-3.41125E-12	47.3613E-3	-27.0505E-3	-1.15288E-12	59.6248E-3	-13.2953E-3
-60.0000E-6	-1.75677E-12	61.2503E-3	-1.02669E-3	-453.081E-15	55.1288E-3	13.4713E-3	-2.99249E-12	63.2436E-3	-519.118E-6	-1.82474E-12	65.3786E-3	-16.0322E-3	-2.64080E-12	27.5155E-3	-4.24490E-3	-1.05449E-12	36.0550E-3	-3.22303E-3	-3.40244E-12	11.6236E-3	-31.4745E-3	-3.46546E-12	34.8678E-3	21.9628E-3
-63.0000E-6	-1.36474E-12	74.0263E-3	-5.77234E-3	-800.020E-15	23.2171E-3	15.2107E-3	-2.67805E-12	128.040E-3	-10.5724E-3	-616.150E-15	70.8218E-3	-21.9553E-3	-1.58247E-12	32.7063E-3	5.12371E-3	-912.225E-15	35.5413E-3	5.92490E-3	-464.468E-15	31.3405E-3	-14.0504E-3	-3.37071E-12	31.2372E-3	23.4967E-3
-66.0000E-6	-2.09647E-12	53.0040E-3	6.56477E-3	-1.09002E-12	5.34788E-3	31.0495E-3	-731.847E-15	81.7554E-3	-5.86188E-3	-4.46756E-12	71.9086E-3	-5.49329E-3	-1.16528E-12	26.4260E-3	11.0237E-3	-830.842E-15	22.8730E-3	9.48619E-3	-1.59745E-12	20.0087E-3	-5.98565E-3	-1.06755E-12	36.3964E-3	29.5707E-3
-69.0000E-6	-2.28875E-12	69.8673E-3	-3.48164E-3	-898.864E-15	35.3925E-3	4.22259E-3	-960.812E-15	44.0863E-3	-13.8757E-3	-5.00656E-12	130.123E-3	-791.811E-6	-1.22242E-12	20.4452E-3	11.7896E-3	-1.10156E-12	38.6197E-3	14.9998E-3	-891.120E-15	6.88800E-3	6.76726E-3	-1.67458E-12	15.8279E-3	13.6018E-3
-72.0000E-6	-1.93791E-12	77.4954E-3	-4.04061E-3	-4.13960E-12	65.5416E-3	-513.698E-6	-715.753E-15	19.1307E-3	-12.3914E-3	-958.382E-15	147.814E-3	783.248E-6	-1.05576E-12	42.9303E-3	-6.40623E-3	-1.46353E-12	73.0880E-3	6.94692E-3	-692.674E-15	38.0189E-3	-14.5948E-3	-1.01107E-12	17.6841E-3	-11.5708E-3
-75.0000E-6	-2.61073E-12	68.8982E-3	-13.6995E-3	-3.37405E-12	113.802E-3	-19.0280E-3	-3.49552E-12	28.2611E-3	-23.9050E-3	-962.634E-15	64.6315E-3	1.83448E-3	-1.12267E-12	75.9473E-3	-8.38850E-3	-1.07180E-12	121.743E-3	22.5971E-3	-1.22409E-12	73.3161E-3	-33.0490E-3	-1.07211E-12	32.7824E-3	-14.7136E-3
-78.0000E-6	-2.11556E-12	64.2242E-3	978.262E-6	-987.534E-15	122.014E-3	-7.98355E-3	-4.07932E-12	73.1312E-3	2.57280E-3	-1.27981E-12	-2.47299E-3	8.34554E-3	-1.84008E-12	80.5864E-3	-15.4047E-3	-3.70854E-12	94.1980E-3	6.64716E-3	-701.328E-15	93.2972E-3	-40.1577E-3	-1.11037E-12	54.2641E-3	-12.7034E-3
-81.0000E-6	-1.11583E-12	50.3900E-3	11.2534E-3	-1.40933E-12	58.8890E-3	-1.00969E-3	-908.885E-15	94.2860E-3	35.3518E-3	-1.02929E-12	-2.00488E-3	-581.917E-6	-2.47702E-12	71.6215E-3	-21.6992E-3	-4.57080E-12	39.7014E-3	-24.2293E-3	-1.63966E-12	95.0332E-3	-35.4274E-3	-1.22060E-12	80.1300E-3	-5.44110E-3
-84.0000E-6	-912.883E-15	38.7828E-3	641.967E-6	-1.04872E-12	25.2072E-3	-16.1714E-3	-639.684E-15	61.4728E-3	19.1992E-3	-1.05024E-12	29.6683E-3	-1.10193E-3	-3.59963E-12	61.3019E-3	-11.7673E-3	-1.22364E-12	43.4638E-3	-36.7916E-3	-4.93460E-12	67.2330E-3	-20.3408E-3	-4.64065E-12	73.2090E-3	21.8305E-3
-87.0000E-6	-2.42894E-12	51.6980E-3	3.79140E-3	-4.09040E-12	31.2461E-3	8.33483E-3	-1.17960E-12	65.9162E-3	9.23985E-3	-2.01681E-12	57.9315E-3	-6.20048E-3	-3.29950E-12	49.0741E-3	-12.1555E-3	-1.41798E-12	52.2600E-3	-31.7857E-3	-4.26896E-12	58.9526E-3	-19.9890E-3	-4.21156E-12	36.0095E-3	15.3083E-3
-90.0000E-6	-3.12823E-12	72.5088E-3	3.30665E-3	-5.37673E-12	92.1192E-3	34.5190E-3	-2.99705E-12	69.6711E-3	-3.66123E-3	-1.01092E-12	55.7360E-3	-20.9379E-3	-1.08197E-12	63.2145E-3	-6.02982E-3	-1.04538E-12	78.3910E-3	-32.9148E-3	-966.885E-15	83.9977E-3	-12.6596E-3	-1.23366E-12	27.2547E-3	27.4850E-3
-93.0000E-6	-3.92733E-12	79.1709E-3	-16.5118E-3	-834.942E-15	116.860E-3	-11.0832E-3	-5.95507E-12	80.5907E-3	-27.7728E-3	-4.99199E-12	40.0621E-3	-10.6795E-3	-2.62106E-12	58.7028E-3	-1.40393E-3	-3.77292E-12	88.5539E-3	-18.5176E-3	-2.55142E-12	36.0025E-3	-966.754E-6	-1.53884E-12	51.5519E-3	15.2725E-3
-96.0000E-6	-2.36264E-12	119.584E-3	-24.8102E-3	-1.12267E-12	83.2963E-3	-32.9727E-3	-1.59183E-12	174.816E-3	-19.0033E-3	-4.37342E-12	100.638E-3	-22.4546E-3	-2.37732E-12	40.6175E-3	-13.7152E-3	-4.87720E-12	7.19450E-3	-31.4580E-3	-1.05966E-12	28.1722E-3	-5.09290E-3	-1.19509E-12	86.4859E-3	-4.59478E-3
-99.0000E-6	-4.44944E-12	117.947E-3	-23.2080E-3	-1.60565E-12	66.6038E-3	-5.18664E-3	-7.39764E-12	147.847E-3	-9.93649E-3	-4.34503E-12	139.389E-3	-54.5010E-3	-2.29173E-12	42.7992E-3	-19.2064E-3	-1.34040E-12	5.42493E-3	-39.7699E-3	-1.18720E-12	53.8976E-3	-9.73585E-3	-4.34761E-12	69.0751E-3	-8.11335E-3
-102.000E-6	-1.56693E-12	114.826E-3	6.87238E-3	-2.16910E-12	72.9983E-3	25.9283E-3	-1.10596E-12	133.528E-3	30.0646E-3	-1.42573E-12	137.950E-3	-35.3758E-3	-2.65396E-12	52.1466E-3	-13.0715E-3	-2.07466E-12	36.6039E-3	-32.6157E-3	-1.22364E-12	77.7682E-3	-4.56607E-3	-4.66357E-12	42.0678E-3	-2.03270E-3
-105.000E-6	-2.85225E-12	91.0185E-3	14.9098E-3	-5.66355E-12	90.1764E-3	33.3814E-3	-1.21073E-12	105.512E-3	29.8641E-3	-1.68248E-12	77.3673E-3	-18.5160E-3	-2.07218E-12	60.6917E-3	-7.45932E-3	-1.45700E-12	77.7518E-3	-7.89561E-3	-1.59198E-12	68.4015E-3	-13.6544E-3	-3.16756E-12	35.9217E-3	-827.963E-6
-108.000E-6	-2.60466E-12	65.4790E-3	15.4865E-3	-4.73402E-12	112.943E-3	27.6287E-3	-1.58485E-12	28.1394E-3	23.6243E-3	-1.49511E-12	55.3546E-3	-4.79338E-3	-3.90415E-12	54.1188E-3	-3.78019E-3	-4.53952E-12	107.478E-3	8.23818E-3	-5.18649E-12	11.9941E-3	-15.9922E-3	-1.98645E-12	42.8843E-3	-3.58656E-3
-111.000E-6	-2.77846E-12	40.9178E-3	3.72795E-3	-1.23320E-12	83.6241E-3	2.90305E-3	-1.80409E-12	-9.03166E-3	6.62145E-3	-5.29808E-12	48.1610E-3	1.65933E-3	-2.74941E-12	80.3467E-3	-12.6243E-3	-5.67296E-12	136.876E-3	-13.7641E-3	-1.43605E-12	27.2905E-3	-10.7624E-3	-1.13922E-12	76.8735E-3	-13.3465E-3
-114.000E-6	-4.61362E-12	55.7203E-3	11.2373E-3	-1.93543E-12	42.4902E-3	13.8465E-3	-5.74979E-12	34.1644E-3	-3.63747E-3	-6.15564E-12	90.5063E-3	23.5029E-3	-2.65497E-12	107.241E-3	-59.1592E-6	-5.21032E-12	132.762E-3	5.88514E-3	-1.35178E-12	51.1149E-3	-3.73240E-3	-1.40280E-12	137.847E-3	-2.33022E-3
-117.000E-6	-2.80731E-12	87.9705E-3	21.1844E-3	-1.34708E-12	60.4935E-3	15.8765E-3	-5.40665E-12	87.8126E-3	11.5083E-3	-1.66820E-12	115.605E-3	36.1683E-3	-4.79177E-12	82.7697E-3	4.57073E-3	-6.44139E-12	66.3401E-3	11.4239E-3	-1.22121E-12	73.5335E-3	3.70542E-3	-6.71272E-12	108.436E-3	-1.41712E-3
-120.000E-6	-1.56774E-12	65.3669E-3	-6.82521E-3	-1.50043E-12	30.4935E-3	-11.0591E-3	-1.60307E-12	96.9939E-3	-18.3159E-3	-1.59973E-12	68.6133E-3	8.89941E-3	-3.57483E-12	43.1771E-3	8.70048E-3	-3.48307E-12	31.4671E-3	14.5783E-3	-1.84236E-12	73.3189E-3	9.76281E-3	-5.39905E-12	24.7454E-3	1.76037E-3
-123.000E-6	-2.26152E-12	43.4410E-3	-1.73665E-3	-2.19461E-12	8.52157E-3	8.83116E-3	-2.18717E-12	60.4398E-3	-7.98053E-3	-2.40277E-12	61.3618E-3	-6.06058E-3	-2.97640E-12	37.5866E-3	2.09744E-3	-2.37833E-12	37.1861E-3	23.7937E-3	-4.76667E-12	37.3711E-3	-21.0396E-3	-1.78420E-12	38.2026E-3	3.53820E-3
-126.000E-6	-2.12122E-12	31.9426E-3	-8.21501E-3	-1.60094E-12	-2.36959E-3	47.7605E-3	-1.41115E-12	41.2297E-3	-44.7542E-3	-3.35158E-12	56.9677E-3	-27.6513E-3	-1.78097E-12	73.4097E-3	9.22667E-3	-1.70358E-12	96.3045E-3	35.7071E-3	-1.49648E-12	14.4229E-3	5.21756E-3	-2.14283E-12	109.502E-3	-13.2447E-3
-129.000E-6	-4.72365E-12	40.5870E-3	-2.90628E-3	-3.00252E-12	25.6659E-3	38.7606E-3	-5.00869E-12	36.1428E-3	-28.5284E-3	-6.15974E-12	59.9522E-3	-18.9510E-3	-1.62139E-12	108.919E-3	-1.26142E-3	-1.80880E-12	167.854E-3	26.0857E-3	-1.33675E-12	3.35303E-3	9.07232E-3	-1.71861E-12	155.550E-3	-38.9422E-3
-132.000E-6	-5.30396E-12	66.9680E-3	-10.8451E-3	-1.76674E-12	76.0810E-3	-17.1954E-3	-5.94945E-12	11.9545E-3	-4.59539E-3	-8.19567E-12	112.869E-3	-10.7445E-3	-6.07046E-12	89.5378E-3	-22.2806E-3	-9.24955E-12	83.9884E-3	1.00514E-3	-2.36633E-12	56.4488E-3	-17.3933E-3	-6.59550E-12	128.176E-3	-50.4536E-3
-135.000E-6	-1.77626E-12	76.0547E-3	20.3332E-3	-1.51166E-12	78.4485E-3	-4.68177E-3	-1.90643E-12	3.94676E-3	35.4515E-3	-1.91068E-12	145.769E-3	30.2300E-3	-4.60112E-12	53.7980E-3	-25.6088E-3	-3.22525E-12	34.7832E-3	-16.7379E-3	-1.78800E-12	71.3131E-3	-16.2703E-3	-8.79010E-12	55.2975E-3	-43.8182E-3
-138.000E-6	-3.72524E-12	49.0121E-3	29.5408E-3	-7.15121E-12	42.7366E-3	31.9324E-3	-2.32154E-12	3.89914E-3	17.8468E-3	-1.70297E-12	100.401E-3	38.8433E-3	-2.27210E-12	39.5896E-3	-4.22383E-3	-2.45364E-12	58.1398E-3	4.13962E-3	-2.60532E-12	43.0197E-3	577.513E-6	-1.75733E-12	17.6093E-3	-17.3886E-3
-141.000E-6	-2.24967E-12	30.4435E-3	37.2064E-3	-2.33673E-12	23.0449E-3	105.054E-3	-1.88745E-12	5.09805E-3	-10.5255E-3	-2.52485E-12	63.1877E-3	17.0905E-3	-1.99490E-12	61.4045E-3	10.7980E-3	-1.84281E-12	101.989E-3	64.5760E-3	-1.75520E-12	43.9604E-3	-20.7887E-3	-2.38668E-12	38.2641E-3	-11.3931E-3
-144.000E-6	-4.53563E-12	28.5399E-3	28.1792E-3	-1.68263E-12	21.9361E-3	87.5673E-3	-7.51273E-12	32.6813E-3	-8.76129E-3	-4.41153E-12	31.0025E-3	5.73163E-3	-1.97000E-12	92.9970E-3	18.0249E-3	-2.20706E-12	187.793E-3	74.5779E-3	-1.77099E-12	44.6123E-3	-7.29362E-3	-1.93194E-12	46.5853E-3	-13.2096E-3
-147.000E-6	-5.71821E-12	62.5483E-3	22.7257E-3	-1.75596E-12	28.7436E-3	30.9639E-3	-6.63650E-12	90.5345E-3	31.2457E-3	-8.76216E-12	68.3669E-3	5.96745E-3	-4.99052E-12	86.4673E-3	17.1615E-3	-9.44162E-12	134.200E-3	17.3481E-3	-3.21463E-12	68.9650E-3	29.7038E-3	-2.31532E-12	56.2367E-3	4.43255E-3
-150.000E-6	-4.19446E-12	105.601E-3	20.5471E-3	-1.92617E-12	50.4009E-3	11.8757E-3	-8.63614E-12	153.966E-3	49.3077E-3	-2.02106E-12	112.436E-3	458.051E-6	-3.94773E-12	73.4281E-3	18.0966E-3	-6.73944E-12	63.1654E-3	-6.97082E-3	-1.86149E-12	94.9678E-3	39.3843E-3	-3.24226E-12	62.1510E-3	21.8762E-3
-153.000E-6	-3.85273E-12	121.712E-3	-1.22458E-3	-7.81548E-12	76.0183E-3	-10.0221E-3	-1.78147E-12	206.573E-3	1.31521E-3	-1.96124E-12	82.5437E-3	5.03316E-3	-4.21759E-12	70.4538E-3	-5.56388E-3	-2.18520E-12	67.2682E-3	-27.0306E-3	-8.16774E-12	37.0273E-3	-17.6796E-3	-2.29983E-12	107.066E-3	28.0185E-3
-156.000E-6	-2.40267E-12	110.441E-3	-13.4846E-3	-2.04293E-12	141.552E-3	-24.0432E-3	-2.43223E-12	125.731E-3	-16.9467E-3	-2.73286E-12	64.0396E-3	536.002E-6	-4.55764E-12	87.5551E-3	-21.0976E-3	-2.57450E-12	87.2706E-3	-15.7514E-3	-8.78828E-12	42.0812E-3	-39.2690E-3	-2.31015E-12	133.314E-3	-8.27257E-3
-159.000E-6	-3.08101E-12	82.3367E-3	-29.6412E-3	-2.15058E-12	83.2538E-3	-22.3852E-3	-1.89155E-12	107.992E-3	-53.8238E-3	-5.20091E-12	55.7639E-3	-12.7147E-3	-5.30401E-12	95.0589E-3	-27.3768E-3	-2.03564E-12	151.186E-3	-15.4659E-3	-2.44346E-12	36.9564E-3	-69.9361E-3	-11.4329E-12	97.0347E-3	3.27166E-3
-162.000E-6	-5.84504E-12	72.2954E-3	-32.3338E-3	-2.00770E-12	53.7881E-3	-24.9026E-3	-8.51619E-12	87.2565E-3	-46.2166E-3	-7.01122E-12	75.8415E-3	-25.8821E-3	-7.37122E-12	83.0501E-3	4.71532E-3	-8.92083E-12	127.060E-3	52.5741E-3	-2.92569E-12	48.9704E-3	-43.4151E-3	-10.2671E-12	73.1204E-3	4.98694E-3
-165.000E-6	-6.36097E-12	86.8072E-3	-31.2214E-3	-2.26415E-12	41.5847E-3	-17.1457E-3	-9.52057E-12	108.532E-3	-39.7416E-3	-7.29819E-12	110.305E-3	-36.7769E-3	-4.07942E-12	84.8606E-3	-1.78644E-3	-7.48175E-12	119.418E-3	36.2760E-3	-2.34523E-12	94.1296E-3	-25.1821E-3	-2.41128E-12	41.0338E-3	-16.4532E-3
-168.000E-6	-4.69495E-12	90.8227E-3	-7.01965E-3	-9.26245E-12	46.3295E-3	-46.6703E-3	-2.11930E-12	133.611E-3	34.6422E-3	-2.70310E-12	92.5272E-3	-9.03090E-3	-4.42742E-12	113.534E-3	-4.67357E-3	-7.65241E-12	163.718E-3	14.9533E-3	-2.31532E-12	157.362E-3	-29.4096E-3	-3.31453E-12	19.5204E-3	435.640E-6
-171.000E-6	-2.53573E-12	80.0280E-3	-13.1502E-3	-2.32762E-12	89.3583E-3	-84.6213E-3	-2.44726E-12	80.1227E-3	39.6660E-3	-2.83231E-12	70.6029E-3	5.50480E-3	-5.81457E-12	101.183E-3	5.31656E-3	-2.78023E-12	148.742E-3	9.03164E-3	-12.0641E-12	125.956E-3	-14.0246E-3	-2.59940E-12	28.8499E-3	20.9426E-3
-174.000E-6	-2.67931E-12	60.0035E-3	4.02450E-3	-2.40019E-12	87.8895E-3	-25.7859E-3	-3.00176E-12	36.5437E-3	15.0283E-3	-2.63599E-12	55.5772E-3	22.8310E-3	-5.40411E-12	48.6232E-3	30.5199E-3	-4.85033E-12	46.2861E-3	-4.65013E-3	-8.90094E-12	87.4270E-3	-10.7507E-3	-2.46108E-12	12.1566E-3	106.961E-3
-177.000E-6	-6.33673E-12	58.0214E-3	12.0260E-3	-2.56235E-12	69.7758E-3	4.19251E-3	-5.56683E-12	18.4122E-3	-2.79592E-3	-10.8810E-12	85.8762E-3	34.6813E-3	-2.69637E-12	64.3164E-3	21.9069E-3	-2.76399E-12	53.5687E-3	-27.7187E-3	-2.78069E-12	121.022E-3	11.2249E-3	-2.54443E-12	18.3582E-3	82.2144E-3
-180.000E-6	-7.77277E-12	80.2257E-3	26.5639E-3	-2.77765E-12	68.3155E-3	-1.95980E-3	-8.73787E-12	61.9240E-3	9.44685E-3	-11.8028E-12	110.438E-3	72.2047E-3	-4.76768E-12	113.522E-3	-29.6382E-3	-2.77644E-12	97.3179E-3	-82.4320E-3	-3.75698E-12	154.617E-3	16.7775E-3	-7.76963E-12	88.6298E-3	-23.2602E-3
-183.000E-6	-6.45455E-12	170.590E-3	16.4000E-3	-7.02899E-12	109.944E-3	-18.9967E-3	-9.36525E-12	205.891E-3	4.21511E-3	-2.96942E-12	195.934E-3	63.9816E-3	-4.96790E-12	133.153E-3	487.486E-6	-9.45984E-12	71.7281E-3	-25.8261E-3	-2.81409E-12	206.686E-3	9.82729E-3	-2.62976E-12	121.046E-3	17.4613E-3
-186.000E-6	-2.99047E-12	196.404E-3	-18.9760E-3	-2.97245E-12	188.275E-3	-57.8884E-3	-2.75366E-12	242.508E-3	-28.6090E-3	-3.24530E-12	158.428E-3	29.5693E-3	-5.96387E-12	107.573E-3	10.4940E-3	-3.23543E-12	57.0213E-3	-23.3866E-3	-11.5500E-12	134.575E-3	-6.96639E-3	-3.10622E-12	131.123E-3	61.8350E-3
-189.000E-6	-7.39673E-12	128.754E-3	-3.82366E-3	-13.4411E-12	153.641E-3	-36.0950E-3	-4.87796E-12	151.473E-3	-9.95895E-3	-3.87115E-12	81.1480E-3	34.5829E-3	-7.66086E-12	93.1617E-3	-8.51907E-3	-2.96881E-12	89.6843E-3	-20.4289E-3	-14.0742E-12	93.5882E-3	18.5637E-3	-5.93958E-12	96.2125E-3	-23.6920E-3
-192.000E-6	-8.65983E-12	103.289E-3	7.88825E-3	-14.0912E-12	156.796E-3	-24.1198E-3	-2.91202E-12	85.3767E-3	17.5745E-3	-8.97625E-12	67.6935E-3	30.2100E-3	-3.33387E-12	122.055E-3	-22.5201E-3	-3.24302E-12	131.397E-3	17.0655E-3	-3.31499E-12	92.5958E-3	7.90858E-3	-3.44359E-12	142.171E-3	-92.5345E-3
-195.000E-6	-6.58209E-12	156.206E-3	8.53920E-3	-3.35963E-12	193.381E-3	-17.1213E-3	-3.34915E-12	91.8709E-3	15.2901E-3	-13.0375E-12	183.365E-3	27.4488E-3	-4.68478E-12	171.425E-3	-23.7716E-3	-2.89851E-12	159.619E-3	26.0872E-3	-3.80905E-12	132.607E-3	-17.4501E-3	-7.34677E-12	222.048E-3	-79.9518E-3
-198.000E-6	-5.95279E-12	171.056E-3	-9.91079E-3	-3.56263E-12	139.795E-3	776.263E-6	-10.8713E-12	121.741E-3	-508.611E-6	-3.42446E-12	251.633E-3	-30.0000E-3	-9.79250E-12	166.269E-3	2.46571E-3	-11.3509E-12	135.383E-3	-11.8903E-3	-3.61729E-12	155.989E-3	-1.25395E-3	-14.4093E-12	207.435E-3	20.5414E-3
-201.000E-6	-5.02195E-12	171.773E-3	-31.2259E-3	-5.30598E-12	110.059E-3	-7.51704E-3	-3.81574E-12	235.282E-3	-87.9979E-3	-5.94414E-12	169.979E-3	1.83723E-3	-4.21106E-12	188.233E-3	27.3255E-3	-3.81923E-12	138.186E-3	1.14819E-3	-4.91668E-12	202.551E-3	9.45936E-3	-3.89727E-12	223.963E-3	71.3688E-3
-204.000E-6	-3.99546E-12	182.219E-3	-16.0056E-3	-3.94176E-12	139.328E-3	1.70954E-3	-4.00462E-12	261.999E-3	-114.658E-3	-4.03999E-12	145.328E-3	64.9316E-3	-4.72957E-12	258.661E-3	26.2595E-3	-4.10999E-12	165.775E-3	-9.11289E-3	-3.84155E-12	336.996E-3	66.1588E-3	-6.23717E-12	273.211E-3	21.7324E-3
-207.000E-6	-4.41477E-12	170.170E-3	7.20241E-3	-5.22475E-12	142.622E-3	-2.26186E-3	-4.05609E-12	214.576E-3	-40.8331E-3	-3.96347E-12	153.312E-3	64.7021E-3	-4.27139E-12	366.814E-3	39.1420E-3	-4.45313E-12	192.528E-3	-6.86946E-3	-4.03058E-12	487.971E-3	141.579E-3	-4.33045E-12	419.943E-3	-17.2834E-3
-210.000E-6	-4.51331E-12	156.838E-3	-1.57616E-3	-4.70609E-12	140.183E-3	4.93592E-3	-4.62288E-12	186.968E-3	-24.8445E-3	-4.21096E-12	143.364E-3	15.1801E-3	-14.9192E-12	365.825E-3	48.9316E-3	-12.7795E-12	275.740E-3	26.5912E-3	-18.5852E-12	373.024E-3	73.0911E-3	-13.3928E-12	448.712E-3	47.1124E-3
-213.000E-6	-10.6475E-12	181.850E-3	-26.6185E-3	-12.4585E-12	153.466E-3	-15.1500E-3	-9.61349E-12	172.730E-3	-6.93956E-3	-9.87055E-12	219.355E-3	-57.7660E-3	-12.0467E-12	341.572E-3	39.4285E-3	-5.51688E-12	327.900E-3	53.7028E-3	-15.8513E-12	354.777E-3	14.9055E-3	-14.7720E-12	342.039E-3	49.6772E-3
-216.000E-6	-9.42947E-12	307.650E-3	-7.95984E-3	-14.0581E-12	241.840E-3	12.7512E-3	-8.70067E-12	297.745E-3	43.1338E-3	-5.52963E-12	383.366E-3	-79.7645E-3	-7.08952E-12	389.919E-3	41.1302E-3	-5.58095E-12	381.287E-3	95.9770E-3	-5.44612E-12	428.048E-3	19.6255E-3	-10.2415E-12	360.424E-3	7.78799E-3
-219.000E-6	-15.3565E-12	369.080E-3	-5.28499E-3	-19.8345E-12	312.884E-3	-43.0734E-3	-5.90284E-12	412.116E-3	56.2673E-3	-20.3322E-12	382.240E-3	-29.0488E-3	-6.98541E-12	475.986E-3	59.4971E-3	-6.30656E-12	475.423E-3	120.215E-3	-7.06345E-12	485.001E-3	49.5561E-3	-7.58621E-12	467.534E-3	8.72079E-3
-222.000E-6	-9.50589E-12	427.941E-3	1.46384E-3	-6.67795E-12	437.692E-3	27.2603E-3	-6.44594E-12	371.378E-3	28.1801E-3	-15.3938E-12	474.754E-3	-51.0489E-3	-8.57095E-12	555.130E-3	34.8401E-3	-11.8459E-12	533.108E-3	-3.06032E-3	-6.89704E-12	551.425E-3	94.3100E-3	-6.96992E-12	580.855E-3	13.2706E-3
-225.000E-6	-13.6103E-12	441.001E-3	11.5859E-3	-7.57437E-12	451.587E-3	61.0581E-3	-15.6625E-12	371.763E-3	15.5455E-3	-17.5940E-12	499.652E-3	-41.8459E-3	-10.8867E-12	630.938E-3	7.31037E-3	-7.75019E-12	614.465E-3	-20.5363E-3	-16.9449E-12	615.804E-3	59.1892E-3	-7.96489E-12	662.545E-3	-16.7218E-3
-228.000E-6	-9.22318E-12	471.802E-3	31.7207E-3	-11.1103E-12	440.085E-3	53.4047E-3	-8.30909E-12	433.841E-3	-4.93366E-3	-8.25018E-12	541.480E-3	46.6911E-3	-16.6106E-12	694.284E-3	-33.2479E-3	-9.73101E-12	686.361E-3	-8.41023E-3	-18.6898E-12	670.115E-3	-30.6458E-3	-21.4111E-12	726.375E-3	-60.6878E-3
-231.000E-6	-11.8422E-12	509.994E-3	28.4116E-3	-14.7269E-12	488.378E-3	67.8635E-3	-9.10470E-12	508.763E-3	1.17302E-3	-11.6948E-12	532.840E-3	16.1981E-3	-12.5923E-12	821.644E-3	-46.3784E-3	-9.51450E-12	832.515E-3	-43.7099E-3	-8.63477E-12	828.289E-3	-62.9477E-3	-19.6277E-12	804.126E-3	-32.4775E-3
-234.000E-6	-14.9762E-12	575.378E-3	25.1511E-3	-24.0015E-12	602.634E-3	82.3177E-3	-10.4440E-12	569.526E-3	-13.2798E-3	-10.4830E-12	553.974E-3	6.41534E-3	-11.2481E-12	984.818E-3	-43.6928E-3	-10.7094E-12	1.00315E+0	-71.9275E-3	-12.1244E-12	978.382E-3	-40.1282E-3	-10.9106E-12	972.921E-3	-19.0228E-3
-237.000E-6	-11.9791E-12	705.796E-3	9.30611E-3	-11.8500E-12	798.812E-3	25.4935E-3	-11.9742E-12	684.446E-3	2.89223E-3	-12.1131E-12	634.130E-3	-467.374E-6	-17.2526E-12	1.06046E+0	-43.6750E-3	-25.3021E-12	1.03696E+0	-53.4948E-3	-12.3919E-12	1.08561E+0	-94.0838E-3	-14.0639E-12	1.05880E+0	16.5536E-3
-240.000E-6	-17.0525E-12	822.420E-3	-25.3796E-3	-13.9259E-12	851.225E-3	-10.4481E-3	-21.9044E-12	844.282E-3	-60.7775E-3	-15.3271E-12	771.752E-3	-4.91307E-3	-19.6848E-12	1.22552E+0	-56.9181E-3	-23.0034E-12	1.15459E+0	-26.9700E-3	-23.1059E-12	1.25313E+0	-105.969E-3	-12.9452E-12	1.26885E+0	-37.8153E-3
-243.000E-6	-20.5074E-12	948.968E-3	-39.3868E-3	-18.2571E-12	919.630E-3	43.0400E-3	-28.0392E-12	1.01824E+0	-142.950E-3	-15.2259E-12	909.034E-3	-18.2506E-3	-25.7105E-12	1.40945E+0	-41.6176E-3	-27.1613E-12	1.34790E+0	-73.4758E-3	-25.4729E-12	1.37151E+0	-34.7488E-3	-24.4971E-12	1.50894E+0	-16.6283E-3
-246.000E-6	-21.7649E-12	1.08956E+0	-9.81075E-3	-22.2526E-12	1.07727E+0	77.7366E-3	-26.2206E-12	1.15850E+0	-98.1361E-3	-16.8215E-12	1.03290E+0	-9.03270E-3	-22.5130E-12	1.56349E+0	-4.88448E-3	-17.0275E-12	1.55026E+0	-41.1925E-3	-21.5207E-12	1.53701E+0	-4.70299E-3	-28.9908E-12	1.60321E+0	31.2421E-3
-249.000E-6	-27.9928E-12	1.22144E+0	-41.6963E-3	-27.6814E-12	1.25611E+0	8.60900E-3	-35.8977E-12	1.25837E+0	-155.095E-3	-20.3994E-12	1.14983E+0	21.3971E-3	-22.4749E-12	1.68975E+0	31.5170E-3	-20.8762E-12	1.69688E+0	2.26619E-3	-22.8603E-12	1.68209E+0	19.7956E-3	-23.6881E-12	1.69027E+0	72.4891E-3
